timestamp,strategy,regime,fair_price,best_bid,best_ask,recent_volatility,inventory,cash,pnl,bid_depth,ask_depth
83,InventorySkew,BuyPressure,100.175776,100.131220,100.300000,0.007434,-10,1001.780436,0.022671,1102,770
84,InventorySkew,BuyPressure,100.187244,100.131220,100.300000,0.007676,-10,1001.780436,-0.092001,1102,758
85,InventorySkew,BuyPressure,100.197997,100.131220,100.300000,0.007860,-10,1001.780436,-0.199539,1102,757
86,InventorySkew,BuyPressure,100.185206,100.116808,100.300000,0.008156,-6,601.313203,0.201965,1083,757
87,InventorySkew,BuyPressure,100.181891,100.116808,100.300000,0.007866,-6,601.313203,0.221860,1086,757
88,InventorySkew,BuyPressure,100.183260,100.116808,100.300000,0.007476,-6,601.313203,0.213644,1092,757
89,InventorySkew,BuyPressure,100.169030,100.103449,100.300000,0.007881,0,0.612355,0.612355,1076,757
90,InventorySkew,BuyPressure,100.178004,100.128004,100.228004,0.007947,0,0.612355,0.612355,1086,748
91,InventorySkew,BuyPressure,100.169602,100.103449,100.228004,0.007974,10,-1000.667689,1.028336,1076,748
92,InventorySkew,BuyPressure,100.165630,100.103449,100.228004,0.007734,10,-1000.667689,0.988614,1076,755
93,InventorySkew,BuyPressure,100.175285,100.103449,100.228004,0.007849,6,-599.755671,1.296036,1076,751
94,InventorySkew,BuyPressure,100.190182,100.103449,100.276690,0.008272,0,1.612355,1.612355,1076,745
95,InventorySkew,BuyPressure,100.203532,100.103449,100.334232,0.008577,0,1.612355,1.612355,1076,734
96,InventorySkew,BuyPressure,100.213305,100.103449,100.334232,0.008649,0,1.612355,1.612355,1076,722
97,InventorySkew,BuyPressure,100.205208,100.052720,100.334232,0.008616,0,1.612355,1.612355,1058,722
98,InventorySkew,BuyPressure,100.196915,100.018728,100.334232,0.008596,0,1.612355,1.612355,1046,722
99,InventorySkew,BuyPressure,100.207177,100.018728,100.342042,0.008696,-5,503.322567,2.286683,1046,715
100,InventorySkew,BuyPressure,100.223913,100.323913,100.350000,0.009179,-10,1005.032778,2.793644,1056,707
101,InventorySkew,BuyPressure,100.222949,100.323913,100.350000,0.008686,-10,1005.032778,2.803293,1064,707
102,InventorySkew,BuyPressure,100.224577,100.323913,100.350000,0.008262,-10,1005.032778,2.787006,1079,707
103,InventorySkew,BuyPressure,100.231921,100.323913,100.350000,0.008207,-10,1005.032778,2.713571,1079,704
104,InventorySkew,BuyPressure,100.230037,100.323913,100.350000,0.007828,-10,1005.032778,2.732408,1090,704
105,InventorySkew,BuyPressure,100.232572,100.323913,100.350000,0.007510,-10,1005.032778,2.707062,1106,704
106,InventorySkew,BuyPressure,100.235296,100.323913,100.350000,0.007223,-10,1005.032778,2.679815,1106,724
107,InventorySkew,BuyPressure,100.247147,100.323913,100.350000,0.007501,-10,1005.032778,2.561311,1106,719
108,InventorySkew,BuyPressure,100.243485,100.323913,100.336981,0.007270,-10,1005.032778,2.597929,1106,724
109,InventorySkew,BuyPressure,100.239442,100.323913,100.336981,0.007077,-10,1005.032778,2.638358,1108,724
110,InventorySkew,BuyPressure,100.249349,100.349349,100.350000,0.007247,-7,704.021836,2.276391,1115,729
111,InventorySkew,BuyPressure,100.250205,100.349349,100.350000,0.006863,-7,704.021836,2.270400,1126,729
112,InventorySkew,BuyPressure,100.240918,100.323913,100.350000,0.007009,5,-500.043176,1.161412,1114,729
113,InventorySkew,BuyPressure,100.227440,100.203107,100.350000,0.007397,10,-1001.662743,0.611658,1095,729
114,InventorySkew,BuyPressure,100.239558,100.203107,100.350000,0.007680,10,-1001.662743,0.732835,1095,714
115,InventorySkew,BuyPressure,100.227099,100.160252,100.350000,0.007967,10,-1001.662743,0.608247,1079,714
116,InventorySkew,BuyPressure,100.235295,100.160252,100.350000,0.007980,10,-1001.662743,0.690203,1079,702
117,InventorySkew,BuyPressure,100.220605,100.135625,100.350000,0.008383,10,-1001.662743,0.543311,1074,702
118,InventorySkew,BuyPressure,100.205116,100.124594,100.350000,0.008809,10,-1001.662743,0.388416,1070,702
119,InventorySkew,BuyPressure,100.201686,100.124594,100.350000,0.008487,10,-1001.662743,0.354112,1072,702
120,InventorySkew,BuyPressure,100.213538,100.124594,100.158538,0.008689,7,-700.612039,0.882726,1082,707
121,InventorySkew,BuyPressure,100.211438,100.124594,100.158538,0.008293,7,-700.612039,0.868025,1082,720
122,InventorySkew,BuyPressure,100.215051,100.124594,100.158538,0.008012,7,-700.612039,0.893318,1082,725
123,InventorySkew,BuyPressure,100.228114,100.124594,100.350235,0.008315,-4,401.323574,0.411117,1082,709
124,InventorySkew,BuyPressure,100.235478,100.124594,100.381015,0.008258,-10,1003.424983,1.070199,1082,690
125,InventorySkew,BuyPressure,100.234105,100.165769,100.381015,0.007845,-10,1003.424983,1.083928,1095,690
126,InventorySkew,BuyPressure,100.219384,100.165769,100.381015,0.008258,-10,1003.424983,1.231145,1083,690
127,InventorySkew,BuyPressure,100.228556,100.165769,100.381015,0.008313,-10,1003.424983,1.139428,1083,676
128,InventorySkew,BuyPressure,100.223687,100.165769,100.371389,0.008106,-10,1003.424983,1.188115,1083,692
129,InventorySkew,BuyPressure,100.240119,100.165769,100.371389,0.008606,-10,1003.424983,1.023789,1083,685
130,InventorySkew,BuyPressure,100.237763,100.337763,100.371389,0.008231,-10,1003.424983,1.047357,1098,695
131,InventorySkew,BuyPressure,100.227247,100.337763,100.371389,0.008368,-1,100.385120,0.157873,1089,695
132,InventorySkew,BuyPressure,100.213498,100.124594,100.371389,0.008691,0,0.047357,0.047357,1077,695
133,InventorySkew,BuyPressure,100.211474,100.124594,100.249700,0.008291,0,0.047357,0.047357,1077,708
134,InventorySkew,BuyPressure,100.225627,100.124594,100.249700,0.008642,0,0.047357,0.047357,1077,703
135,InventorySkew,BuyPressure,100.230309,100.124594,100.249700,0.008405,0,0.047357,0.047357,1077,720
136,InventorySkew,BuyPressure,100.243079,100.124594,100.357829,0.008667,0,0.047357,0.047357,1077,710
137,InventorySkew,BuyPressure,100.256819,100.124594,100.357829,0.008971,0,0.047357,0.047357,1077,698
138,InventorySkew,BuyPressure,100.257314,100.196103,100.357829,0.008463,0,0.047357,0.047357,1093,698
139,InventorySkew,BuyPressure,100.267051,100.196103,100.381015,0.008539,0,0.047357,0.047357,1093,681
140,InventorySkew,BuyPressure,100.278440,100.228440,100.328440,0.008710,0,0.047357,0.047357,1103,672
141,InventorySkew,BuyPressure,100.277178,100.228440,100.328440,0.008263,0,0.047357,0.047357,1103,674
142,InventorySkew,BuyPressure,100.274591,100.228440,100.328440,0.007923,0,0.047357,0.047357,1111,674
143,InventorySkew,BuyPressure,100.274777,100.228440,100.328440,0.007458,0,0.047357,0.047357,1122,674
144,InventorySkew,BuyPressure,100.279590,100.228440,100.328440,0.007300,0,0.047357,0.047357,1138,674
145,InventorySkew,BuyPressure,100.277550,100.228440,100.328440,0.006984,0,0.047357,0.047357,1152,674
146,InventorySkew,BuyPressure,100.280119,100.228440,100.328440,0.006719,0,0.047357,0.047357,1154,674
147,InventorySkew,BuyPressure,100.282996,100.228440,100.328440,0.006489,0,0.047357,0.047357,1154,679
148,InventorySkew,BuyPressure,100.279222,100.228440,100.314332,0.006326,0,0.047357,0.047357,1154,682
149,InventorySkew,BuyPressure,100.274538,100.228440,100.314332,0.006227,0,0.047357,0.047357,1154,688
150,InventorySkew,BuyPressure,100.258365,100.179958,100.314332,0.006824,0,-0.276006,-0.276006,1136,688
151,InventorySkew,BuyPressure,100.256306,100.179958,100.314332,0.006538,0,-0.276006,-0.276006,1155,688
152,InventorySkew,BuyPressure,100.259432,100.220980,100.314332,0.006333,0,-0.276006,-0.276006,1162,688
153,InventorySkew,BuyPressure,100.255033,100.220980,100.314332,0.006217,0,-0.276006,-0.276006,1170,688
154,InventorySkew,BuyPressure,100.254410,100.220980,100.314332,0.005882,0,-0.276006,-0.276006,1185,688
155,InventorySkew,BuyPressure,100.254037,100.220980,100.314332,0.005551,0,-0.276006,-0.276006,1197,688
156,InventorySkew,BuyPressure,100.268374,100.220980,100.340314,0.006078,-10,1003.008389,0.324649,1197,672
157,InventorySkew,BuyPressure,100.281279,100.220980,100.400000,0.006488,-10,1003.008389,0.195595,1197,662
158,InventorySkew,BuyPressure,100.289788,100.220980,100.400000,0.006609,-10,1003.008389,0.110506,1197,647
159,InventorySkew,BuyPressure,100.289588,100.220980,100.400000,0.006225,-10,1003.008389,0.112510,1214,647
160,InventorySkew,BuyPressure,100.292866,100.392866,100.400000,0.006048,-10,1003.008389,0.079727,1229,657
161,InventorySkew,BuyPressure,100.288547,100.392866,100.400000,0.005944,-10,1003.008389,0.122917,1237,657
162,InventorySkew,BuyPressure,100.298232,100.392866,100.400000,0.006169,-10,1003.008389,0.026064,1237,649
163,InventorySkew,BuyPressure,100.301123,100.392866,100.400000,0.005972,-10,1003.008389,-0.002837,1243,649
164,InventorySkew,BuyPressure,100.316035,100.392866,100.403934,0.006508,-10,1003.008389,-0.151958,1243,646
165,InventorySkew,BuyPressure,100.324559,100.392866,100.423913,0.006629,-10,1003.008389,-0.237200,1243,640
166,InventorySkew,BuyPressure,100.313555,100.392866,100.423913,0.006892,-6,601.436924,-0.444404,1239,640
167,InventorySkew,BuyPressure,100.325039,100.392866,100.437763,0.007167,-19,1906.989346,0.813611,1239,627
168,InventorySkew,BuyPressure,100.322776,100.392866,100.437763,0.006873,-19,1906.989346,0.856606,1253,627
169,InventorySkew,BuyPressure,100.339170,100.392866,100.450000,0.007444,-36,3614.547177,2.337053,1253,609
170,InventorySkew,BuyPressure,100.347847,100.392866,100.450000,0.007518,-26,2610.047177,1.003161,1253,597
171,InventorySkew,BuyPressure,100.350814,100.392866,100.450000,0.007245,-26,2610.047177,0.926014,1257,597
172,InventorySkew,BuyPressure,100.349231,100.392866,100.450000,0.006905,-26,2610.047177,0.967160,1263,597
173,InventorySkew,BuyPressure,100.345867,100.392866,100.450000,0.006693,-26,2610.047177,1.054637,1275,597
174,InventorySkew,BuyPressure,100.335028,100.274318,100.450000,0.006942,-20,2007.689980,0.989419,1258,597
175,InventorySkew,BuyPressure,100.334960,100.274318,100.450000,0.006529,-20,2007.689980,0.990771,1258,614
176,InventorySkew,BuyPressure,100.342862,100.274318,100.450000,0.006612,-20,2007.689980,0.832737,1258,612
177,InventorySkew,BuyPressure,100.338840,100.274318,100.392978,0.006456,-20,2007.689980,0.913170,1258,627
178,InventorySkew,BuyPressure,100.322077,100.229418,100.392978,0.007075,-20,2007.689980,1.248443,1247,627
179,InventorySkew,BuyPressure,100.325461,100.229418,100.392978,0.006853,-20,2007.689980,1.180763,1250,627
180,InventorySkew,BuyPressure,100.333488,100.229418,100.450000,0.006924,-10,1003.589134,0.254254,1250,619
181,InventorySkew,BuyPressure,100.343351,100.229418,100.450000,0.007100,-10,1003.589134,0.155625,1250,609
182,InventorySkew,BuyPressure,100.326413,100.224454,100.450000,0.007690,-10,1003.589134,0.325003,1243,609
183,InventorySkew,BuyPressure,100.329979,100.309843,100.450000,0.007443,-10,1003.589134,0.289341,1257,609
184,InventorySkew,BuyPressure,100.340842,100.309843,100.450000,0.007648,-10,1003.589134,0.180717,1257,606
185,InventorySkew,BuyPressure,100.351725,100.309843,100.450000,0.007842,-10,1003.589134,0.071879,1257,600
186,InventorySkew,BuyPressure,100.361304,100.309843,100.492866,0.007946,-15,1506.053465,0.633900,1257,592
187,InventorySkew,BuyPressure,100.361834,100.309843,100.492866,0.007501,-15,1506.053465,0.625956,1276,592
188,InventorySkew,BuyPressure,100.354423,100.220980,100.492866,0.007496,-15,1506.053465,0.737118,1261,592
189,InventorySkew,BuyPressure,100.353500,100.220980,100.492866,0.007102,-15,1506.053465,0.750965,1261,607
190,InventorySkew,BuyPressure,100.358303,100.225342,100.500000,0.006964,-10,1003.553465,-0.029562,1277,607
191,InventorySkew,BuyPressure,100.355247,100.225342,100.455451,0.006729,-10,1003.553465,0.000993,1277,612
192,InventorySkew,BuyPressure,100.355757,100.225342,100.384938,0.006356,-10,1003.553465,-0.004110,1277,621
193,InventorySkew,BuyPressure,100.354217,100.338322,100.384938,0.006067,-10,1003.553465,0.011297,1296,621
194,InventorySkew,BuyPressure,100.366039,100.338322,100.455451,0.006412,-10,1003.553465,-0.106929,1296,609
195,InventorySkew,BuyPressure,100.382732,100.338322,100.500000,0.007029,-10,1003.553465,-0.273854,1296,598
196,InventorySkew,BuyPressure,100.397925,100.338322,100.500000,0.007519,-10,1003.553465,-0.425788,1296,596
197,InventorySkew,BuyPressure,100.397959,100.338322,100.500000,0.007070,-10,1003.553465,-0.426126,1296,609
198,InventorySkew,BuyPressure,100.394340,100.338322,100.500000,0.006863,-10,1003.553465,-0.389934,1296,625
199,InventorySkew,BuyPressure,100.410822,100.338322,100.500000,0.007440,-10,1003.553465,-0.554754,1296,623
200,InventorySkew,BuyPressure,100.419541,100.338322,100.500000,0.007517,0,-1.446535,-1.446535,1296,607
201,InventorySkew,BuyPressure,100.427409,100.338322,100.520576,0.007538,0,-1.446535,-1.446535,1296,598
202,InventorySkew,BuyPressure,100.431178,100.386869,100.520576,0.007312,0,-1.446535,-1.446535,1316,598
203,InventorySkew,BuyPressure,100.419161,100.386869,100.520576,0.007594,0,-1.446535,-1.446535,1315,598
204,InventorySkew,BuyPressure,100.415828,100.386869,100.435550,0.007338,0,-1.446535,-1.446535,1315,599
205,InventorySkew,BuyPressure,100.431390,100.386869,100.520576,0.007832,0,-1.446535,-1.446535,1315,591
206,InventorySkew,BuyPressure,100.433425,100.386869,100.520576,0.007484,0,-1.446535,-1.446535,1327,591
207,InventorySkew,BuyPressure,100.429354,100.386869,100.520576,0.007279,0,-1.446535,-1.446535,1338,591
208,InventorySkew,BuyPressure,100.437507,100.386869,100.550000,0.007332,0,-1.446535,-1.446535,1338,575
209,InventorySkew,BuyPressure,100.450591,100.386869,100.550000,0.007677,0,-1.446535,-1.446535,1338,574
210,InventorySkew,BuyPressure,100.448765,100.398765,100.498765,0.007326,0,-1.446535,-1.446535,1348,585
211,InventorySkew,BuyPressure,100.439015,100.386869,100.498765,0.007471,10,-1005.434189,-1.044036,1335,585
212,InventorySkew,BuyPressure,100.441356,100.386869,100.498765,0.007163,10,-1005.434189,-1.020629,1346,585
213,InventorySkew,BuyPressure,100.439653,100.386869,100.498765,0.006836,10,-1005.434189,-1.037654,1357,585
214,InventorySkew,BuyPressure,100.452598,100.386869,100.498765,0.007202,5,-502.940362,-0.677372,1357,580
215,InventorySkew,BuyPressure,100.467247,100.386869,100.550000,0.007649,0,-0.446535,-0.446535,1357,561
216,InventorySkew,BuyPressure,100.467948,100.400781,100.550000,0.007232,0,-0.446535,-0.446535,1360,561
217,InventorySkew,BuyPressure,100.469174,100.400781,100.550000,0.006872,0,-0.446535,-0.446535,1360,569
218,InventorySkew,BuyPressure,100.471809,100.400781,100.550000,0.006618,0,-0.446535,-0.446535,1360,570
219,InventorySkew,BuyPressure,100.478879,100.400781,100.550000,0.006645,0,-0.446535,-0.446535,1360,563
220,InventorySkew,BuyPressure,100.478688,100.463455,100.528688,0.006258,0,-0.446535,-0.446535,1385,573
221,InventorySkew,BuyPressure,100.494672,100.463455,100.528688,0.006841,-8,803.782966,-0.174411,1385,565
222,InventorySkew,BuyPressure,100.504149,100.463455,100.550000,0.006999,-10,1004.840341,-0.201153,1385,556
223,InventorySkew,BuyPressure,100.513915,100.463455,100.550000,0.007165,-10,1004.840341,-0.298812,1385,551
224,InventorySkew,BuyPressure,100.514570,100.463455,100.550000,0.006775,-10,1004.840341,-0.305362,1385,558
225,InventorySkew,BuyPressure,100.513856,100.463455,100.550000,0.006411,-10,1004.840341,-0.298219,1390,558
226,InventorySkew,BuyPressure,100.512257,100.463455,100.550000,0.006122,-10,1004.840341,-0.282233,1395,558
227,InventorySkew,BuyPressure,100.519336,100.463455,100.554149,0.006180,-10,1004.840341,-0.353015,1395,547
228,InventorySkew,BuyPressure,100.510120,100.446469,100.554149,0.006362,-10,1004.840341,-0.260856,1379,547
229,InventorySkew,BuyPressure,100.493281,100.400781,100.554149,0.006990,0,0.553465,0.553465,1359,547
230,InventorySkew,BuyPressure,100.494900,100.444900,100.544900,0.006668,0,0.553465,0.553465,1379,557
231,InventorySkew,BuyPressure,100.507454,100.444900,100.554149,0.007021,-10,1006.002467,0.927930,1379,544
232,InventorySkew,BuyPressure,100.503627,100.444900,100.554149,0.006830,-10,1006.002467,0.966193,1389,544
233,InventorySkew,BuyPressure,100.504844,100.444900,100.554149,0.006493,-10,1006.002467,0.954024,1389,559
234,InventorySkew,BuyPressure,100.489905,100.444900,100.554149,0.007000,-7,704.667766,1.238429,1386,559
235,InventorySkew,BuyPressure,100.501612,100.444900,100.557233,0.007282,-7,704.667766,1.156484,1386,545
236,InventorySkew,BuyPressure,100.504482,100.444900,100.557233,0.007017,-7,704.667766,1.136393,1402,545
237,InventorySkew,BuyPressure,100.495709,100.410775,100.557233,0.007123,0,1.553465,1.553465,1395,545
238,InventorySkew,BuyPressure,100.512662,100.410775,100.583083,0.007712,0,1.553465,1.553465,1395,530
239,InventorySkew,BuyPressure,100.529092,100.410775,100.583083,0.008235,0,1.553465,1.553465,1395,528
240,InventorySkew,BuyPressure,100.543468,100.493468,100.583934,0.008604,0,1.553465,1.553465,1405,525
241,InventorySkew,BuyPressure,100.542715,100.516701,100.583934,0.008133,0,1.553465,1.553465,1420,525
242,InventorySkew,BuyPressure,100.545739,100.516701,100.583934,0.007826,0,1.553465,1.553465,1434,525
243,InventorySkew,BuyPressure,100.558053,100.516701,100.584947,0.008096,0,1.553465,1.553465,1434,514
244,InventorySkew,BuyPressure,100.562482,100.516701,100.584947,0.007876,0,1.553465,1.553465,1439,514
245,InventorySkew,BuyPressure,100.571738,100.516701,100.584947,0.007958,0,1.553465,1.553465,1439,510
246,InventorySkew,BuyPressure,100.573573,100.516701,100.584947,0.007591,0,1.553465,1.553465,1459,510
247,InventorySkew,BuyPressure,100.557987,100.516701,100.584947,0.008071,0,1.553465,1.553465,1447,510
248,InventorySkew,BuyPressure,100.572688,100.516701,100.584947,0.008469,0,1.553465,1.553465,1447,508
249,InventorySkew,BuyPressure,100.574311,100.516701,100.584947,0.008058,0,1.553465,1.553465,1447,516
250,InventorySkew,BuyPressure,100.557690,100.507690,100.584947,0.008572,0,1.553465,1.553465,1442,526
251,InventorySkew,BuyPressure,100.566410,100.507690,100.593468,0.008581,-5,504.520803,1.688753,1442,520
252,InventorySkew,BuyPressure,100.579017,100.507690,100.600000,0.008822,-10,1007.488142,1.697975,1442,508
253,InventorySkew,BuyPressure,100.581012,100.507690,100.600000,0.008413,-10,1007.488142,1.678017,1443,508
254,InventorySkew,BuyPressure,100.595353,100.507690,100.600000,0.008768,-10,1007.488142,1.534613,1443,495
255,InventorySkew,BuyPressure,100.604995,100.507690,100.600000,0.008821,-10,1007.488142,1.438187,1443,487
